publishedAt,authorDisplayName,textDisplay,polarity_score,polarity
2023-09-27T01:08:42Z,@naaaa916,sebenarnya shopee dll masih ada pentingnya karna di dalamnya ada produk yg jual langsung dari perusahaannya dan di jamin ke asliannya belanja di pasar tidak bisa menjamin barang asli mengingat pedangang bnyk yg nakal dan memalsukan dengan meniru produk yg kluar dari perusahaan resmi harus timbang quot lagi jika ingin menghapuskan apalagi ada ibu quot yg kdang susah kluar rumah karna mmong anak atau terhalang jarak dan kendaraan,8,positive
2023-09-27T15:14:18Z,@user-vf5th4xj8e,yang dilarangkan medsos jadi e commerce bang bukan e commerce,-7,negative
2023-09-28T10:10:36Z,@irvanprasetya5792,pemerintah takut kecolongan pajak wkwkwk alasan umkm hahaha,1,positive
2023-10-01T11:10:12Z,@anapol4704,sama saja shoope juga barang import semua yg dikemas dan diresellerkan ke umkm,-1,negative
2023-10-01T11:41:22Z,@user-vf5th4xj8e,ini nggak paham ini,1,positive
2023-10-01T11:45:34Z,@user-vf5th4xj8e,pokoknya kain pel jgn dipakai selimut atw sebaliknya medsos dan e commerce ada fungsi masing quot tidak campur aduk,-2,negative
2023-09-27T01:04:38Z,@yukodya,online itu sdh eranya sih berharap offline ramai itu peluangnya sedikit,-1,negative
2023-09-27T00:57:09Z,@yukodya,kalo mengharuskan konsumen beli offline itu sangat tidak bisa karena eranya sdh online di e commerse saja sebanyak itu palingan beralih mereka ke commerse berharap sangat ramai offline itu peluangnya sedikit,-9,negative
2023-09-27T00:21:48Z,@kus66,yg dilarang artis ajh yg dilarang mereka bukan buat kebutuhan hidup kok kebanyakan sdh sultan mereka cuma iseng doang dan artis lain cuma ikutan biasa lah itu mah,-4,negative
2023-09-26T23:55:27Z,@rimachannel7641,saya setuju supaya anaki yg masi kecil ngga belanja onlen aduh meresahkan,-8,negative
2023-09-26T23:47:32Z,@iteungtheeksplorer,setuju aja,5,positive
2023-09-26T22:20:08Z,@justquotes2022,inxo alha mart ko masih dilindungi,0,neutral
2023-09-26T21:26:24Z,@kurniania-dt7un,pantas hampir semua pasar mulai sepi sekali dan puluhan juta pedagang kecil indonesia menuju kebangkrutan dan kemiskinan masal krn pedagang kecil kalah oleh online,-17,negative
2023-09-26T21:00:10Z,@ujzo,aturan karet ini mari nunggu sanksi nya apa ni klo ngelanggar,2,positive
2023-09-26T20:20:06Z,@lumerasahebat,udahlah tik tok kembali jadi ajang video joged goyang pergoi aja,-5,negative
2023-09-26T19:49:57Z,@hknetizen5792,keadaan sepi saling menyalahkan pasar quot tidak ada nya membuat pasar trbt menjadi rame misal gratis parkir dpt voucer dr pd pasar dll tiktok kumpulan org jenius kolaborasi medsos dgn marketplace knp pemerintah ada bumn ada ukm ada koperasi dll kok ngk mencontoh negara lain mensekolahkan anak didik ke negara lain lalu buat sendiri negara sendiri kl sdh begini ngomong di jajah terlalu ribut dgn politik dan jabatan dan uang ngk mikir kedpan dunia digital menyerang dr negara lain krn ekonomi global pasar bebas,-4,negative
2023-09-26T19:31:46Z,@dicksong2961,facebook marketplace hrsnya di tutup jg dan lainnya rakyat msh tradisional biarkan toko dan lainya berkembang lg spti dulu,-6,negative
2023-09-26T17:00:43Z,@tyarasahirar8264,masyarakat indonesia pasti lebih ketagihan dengan berbelanja online semenjak dulu pandemi covid yang kata pemerintah harus di rumah aja mudah an pemerintah mengambil keputusan seadil adilnya jangan ada pihak yg dirugikan karena di dalam tiktok pun banyak umkm lokal,-5,negative
2023-09-26T21:54:41Z,@agusistighfar,tapi harus dihentikan dampaknya bagi pedagang konvensional sangat merugikan,0,neutral
2023-09-26T22:56:00Z,@saipul2675,hanya merugikan tapi juga ada indikasi mematikan pedagang offline,3,positive
2023-09-26T23:02:32Z,@agusistighfar,makanya harus dihentikan ini meluluh lantakkan umkm dalam negeri percuma bantuan ini itu kalau ini tak dihentikan,-1,negative
2023-09-27T17:22:04Z,@tyarasahirar8264,betul bisa mematikan pedagang offline karena yah memang kita harus mengikuti perkembangan zaman di era digital contoh wartel sekarang sudah tidak ada warnet tidak ramai lagi telpon coin tidak ada dll skrg solusinya tetap ada di pemerintah bagaimana pemerintah bisa berbuat adil untuk umkm offline dan umkm online karena di dalam tiktokshop banyak umkm lokal yg besar di tiktok,20,positive
2023-09-26T16:46:43Z,@user-kq6kh1dv3g,micet jual apem dibolehin gaadil,1,positive
2023-09-26T16:41:40Z,@agnesmeliana442,pedagang tanah acang itu sdh sangat kaya tokonya banyak hartanya banyak sdh puluhan tahun kaya,11,positive
2023-09-26T16:28:40Z,@irwanwijaya5011,praktek monopoli berpotensi terjadi di tengah tengah masyarakat yang masih menganut sistem perdagangan konvensional digitalisasi berpotensi menghancurkan masyarakat indonesia karena belum siap dengan kondisi platform perdagangan berdasarkan asas algoritma suka tidak suka memang itu realitanya dipaksakan juga percuma malah timbul krisis,-5,negative
2023-09-26T16:27:47Z,@qaniaulafiaunillah2274,benar pak sy pedanga pasar tradisional bisa katakan pasar kita mati pak br situbondo jawa timur sampai gak kuat bayar kredit bang da akhirnya kredit macet pak,6,positive
2023-09-26T16:24:25Z,@qaniaulafiaunillah2274,a href,0,neutral
2023-09-26T15:38:28Z,@maswiwid8504,baguslah biar gk menghacurkan pedagang di pasar,1,positive
2023-09-26T15:30:46Z,@Cyc461,gini loh ya belanja online kan emang naik gara pandemi trus skr pandemi uda selesai tapi masyarakat uda terbiasa dan nyaman dengan belanja online walaupun tiktok shop dilarang ga bakal ada perubahan yang signifikan terhadap nasib pedagang offline karena sudah ada shifting dari perilaku masyarakat yang uda terlanjur senang belanja online gt ini yang miss dari penilaian pemerintah br br regulasi dari pemerintah tidak akan berpengaruh signifikan terhadap nasib pedagang offline karena memang era digitalisasi yang ada adalah semakin memperbanyak pengangguran karena bnyk konten kreator dan umkm yang mengandalkan tiktokshop utk berjualan br br btw saham shopee sea ltd langsung naik karena keputusan pemerintah artinya ekonom bisa menilai hanya akan terjadi perpindahan platform dari online tetap ke online bukan dari online ke offline wkwk,-22,negative
2023-09-27T16:20:57Z,@tinton109,ini ribut masalah rejeki bos ada yang rejeki atau duitnya berkurang bulanannya lalu ngomel ngomel gitu aja sih,3,positive
2023-09-28T11:34:59Z,@user-vf5th4xj8e,kan yg dilarang cuma tik tok dan semacam nya klo shopee dan sebangsanya masih boleh kog jual beli di shopee juga boleh kog,1,positive
2023-09-26T15:00:00Z,@yangmulia8926,ga ngaruh perubahan jaman ga bs dibendung apa lg mau lawan arus,5,positive
2023-09-26T14:53:49Z,@mbahmusangkil,makanya segera dah ga sabar mau perubahannnnn gimana hmm,10,positive
2023-09-26T14:15:38Z,@skongchannel3037,pedagang tanah abang kaya bos coba cek rumah mobil dari dulu uda dapat banyak sekarang jeritjerit dulu dapat banyak diamdiam,14,positive
2023-09-26T14:12:32Z,@michaell4620,seharusnya tanah abang kreatif bikin tanah abang apps seperti tiktok jd itu kios dijadikan studio tiktok pasti jd tetap rame tanah abang,9,positive
2023-09-26T13:52:27Z,@user-ow9xc4lg7f,medsos di jadi kan iklan iklan ilegal jual beli harus di tindak tegas dinas periklanan iklan digital yg marak di media yg ilegal,-1,negative
2023-09-26T13:30:07Z,@cintasetyareni7163,aku antara ga setuju dan setuju ae gini aku ga mepermasalahkan tentang keterbatasan barang impor yg jadi permasalahan jika kita atau saya wes sebagai konsumen kita kan mencari sesuatu barang yg ga ada di toko offline itupun ga semua nya lengkap br br kecuali kita hrs beli online br dan kalau mau produk lokal mau di beli hrs memperbaiki kualitas nya baru bisa bersaing di pasar lain krn saingan pasar itu ketat dan jual di sosmed itu jadi sumber promosi in barang ibarat nya agar semua org yg jauh dari kotanya tau kalau toko ini jual produk misal aku mau beli baju cosplay br br kan aku ga mungkin lah nemu di toko baju offline kecuali di online,17,positive
2023-09-26T13:24:26Z,@epic847,efek sdm tidak siap,-1,negative
2023-09-26T13:16:42Z,@alumnibrazzer875,toktikkshop sopi lasada tokpet bukanlapak itu semua aplikasi penghancur umkm,-9,negative
2023-09-26T12:55:39Z,@ayupinatih8894,jujur aja yg kadang bikin malas belanja offline pas sudah jauh ke toko trus barang yg dicari nggak ada mana bayar parkir tiap kali masuk toko sudah buang waktu buang bensin kena parkir berkali kali demi nyari barang kalau online lebih efisien,9,positive
2023-10-01T11:17:21Z,@anapol4704,ribet tapi uangnya muter di rakyat atau praktis tapi uangnya keluar ke negara lain ya inilah mental yg menghancurkan bangsa sendiri,-10,negative
2023-09-26T12:48:43Z,@teoktistasartini6362,rejeki sdh diatur sm yang maha kuasa jgn trllu byk aturan perkembangan teknologi sdh maju klo dilarang lbih baik internet dilarang aja skalian,6,positive
2023-09-26T12:25:38Z,@Mrfachannel,lagi artis ya artis aja jangan ikut berdagang di commerce masih banyak penduduk indonesia yang jauh lebih susah,-5,negative
2023-09-26T12:24:00Z,@Mrfachannel,kenapa pemerintah ngk buat aplikasi sendiri ya dan yang daftar di utamkaan pengguna umkam yang lagi gulung tikar,-10,negative
2023-09-26T12:22:52Z,@ruslilim5300,artinya pemerintahan gagal dalam hal memajukan umkm sebenarnya bukan karena tik tok hampir semua plafon lain,-10,negative
2023-09-26T12:14:04Z,@user-lg3ke1yp4b,saya setuju kebijakan ini,4,positive
2023-09-26T12:08:28Z,@hasannudin3532,pedagang sudah pada bangkrut baru pemerintah bertindak kemaren kmn aj,-9,negative
2023-09-26T12:07:31Z,@aviato871,seharusnya pemerintah mengatur harga ecer dan harga distributor untuk semua produk jadi wajib dibandrol harga biar persaingan harga untuk produk yang merknya sama adil dan untuk pembeli dan penjual sudah ikut harga yang tertera dilabel gak kayak sekarang harga ecer sama harga grosir dipukul rata yang menang sudah pasti pemain besarnya,22,positive
2023-10-02T09:49:53Z,@octogaming4990,bayangkan jika produsen rokok sekelas jarum super jual ecer tokohnya langsung ke konsumen via online yang ada mati semua para sellernya,0,neutral
2023-09-26T11:54:55Z,@ealahyo,umkm harus segera menyesuaikan diri terhadap perubahan jaman yang serba online pemerintah ngadain pelatihan sosialisai dan penyuluhan deh supaya bisa bersaing dengan platform digital pembatasan platform digital sepertinya solusi yang perlu di tinjau ulang,-11,negative
2023-09-26T11:40:40Z,@hesti8764,setuju pak,4,positive
2023-09-26T11:39:36Z,@VivoYs-yh2bs,mulay masuk ke ara ke cemburuan sosial antar pedagang,1,positive
2023-09-26T11:34:58Z,@yovanismaya1317,green lose orange lose,0,neutral
2023-09-26T11:30:36Z,@santososantoso8396,didaerah saya banyak umkm yg rumahan yg juakan kewat medsos apa ya dilarang,-2,negative
2023-09-26T11:28:04Z,@Mobilagend,nah kenapa gak dari awal bgini di larang biar jalanan tu hidup kembali,-5,negative
2023-09-26T11:27:42Z,@StereotypedMe_,bagus udah fix bener ini atau wacana,2,positive
2023-09-26T10:42:13Z,@abdulsutopo5240,percuma klo impor borongan masih dibiarkan murah tanpa kuota liat aja shopee juga barangnya china semua,5,positive
2023-09-26T09:58:53Z,@rpamungkas13,ini sebenernya kesempatan pemerintah bisa membuat versi lokal dari social e commerce ini yg bs menghubungkan langsung pembeli dengan umkm lokal maupun distributornya algoritma nya bs disebar ke umkm lokal untuk memberi mereka info trend pasar,3,positive
2023-09-26T20:03:32Z,@budisusanto9107,masalahnya uda pada ujur dan gaptek gak berani ngikuti perkembangan ini mah bisa jadi kita diketawain negara lain,-8,negative
2023-09-30T07:14:22Z,@MalamBagaiSiang,komen cerdas,0,neutral
2023-09-26T09:43:35Z,@ronisyarap6800,ya gmn nggk lari ke online ke uangan lagi kritis gini bilangin ama pak mentri jngan cuma mikirin pasarny pikirin juga pembeliny taikin gajih pegawai khususny swasta harga pangan pertahun bisa naik x sementara gajih pegawai dari tahun sampe tahun gak naik malah yang ada sekarang dari umr jadi di bawah umr wkwkwkwkwk kocak kocak gmn rakyat mu sejahtera kalo gajih nyungsep harga pangan mlambung makany tahun ini tahun ter gg sepanjang masa sampe angka pernikahan menurun perceraian meningkat ya itulah epek ke uangan yang bner anjlok parah percuma bngun kota mewah kalo rakyatny sengsara apa yang musti di nikmatin,-41,negative
2023-09-26T09:30:06Z,@pakDe483,serba salah konsumen dimana mana ya inginnya ya membeli barang dengan simple mudah murah karena langsung konsumen ketemu produsen pedagang sementara ke pasar selain jarak waktu kondisi crowded belum risiko banyak termasuk misal kecopetan harga mahal bayar parkir dan harus beli makan minum memang ini berbagi rejeki kepada banyak orang tapi sudah jadi sifat dasar manusia ingin simple mudah aman nyamqn murah dsb coba ambil jalan tengahnya agar masing masing bisa berjalan,38,positive
2023-09-26T14:59:10Z,@IbnuNw-hi5rb,kyaknya jangan dipukul rata pak ibu saya lbih milih ketempatnya langsung klo beli barang yg mahal lebih bisa di kroscek aja gtu klo beli online kdang gak sesuai dan mau balikin lgi barangnya ribet lgi prosesnya wkwk,7,positive
2023-09-27T00:02:48Z,@pakDe483,ya makanya sy kan bilang serba salah,0,neutral
2023-09-26T09:19:44Z,@aurapermata8195,bukan masalah offline dan online ketika produsen langsung jual ke konsumen yah pasti hancur jalur distribusi apalagi harga partai dijual ecer intinya bukan masalah algoritma dll,-7,negative
2023-09-26T14:52:01Z,@IbnuNw-hi5rb,algoritma juga sangat berpengaruh sekali pak ibu mengerikan sekali itu mangkanya pemerintah menginginkan untuk di pisah antara sosial dan commerce,11,positive
2023-09-26T17:10:33Z,@aurapermata8195,semua comerce shopee lazada bukalapak amp tokped juga menggunakan algoritma kenapa cuma tik tok yg dilarang br inti masalah itu soal harga om harusnya pemerintah memproteksi impor tanah abang ngga bakal rebound selama comerce yg lain msh ada,-15,negative
2023-09-26T09:17:13Z,@tahanannusakambangan,larang jg facebook marketplace pak,-3,negative
2023-09-26T09:10:13Z,@robimulyana7211,online itu memudahkan tapi membunuh banyak usaha kecil karena minimnya yang keluar rumah br yang jajan pun jadi sedikit br br parahnya lagi yang muncul saat buka aplikasi shopee tiktok dll itu yang memakai iklan dengan modal besar,-26,negative
2023-09-26T08:58:40Z,@bekasiblis9540,meminta menghentikan total e commerce seperti meminta orang jangan pake handphone semua kembali pake telpon umum atau telepon rumah saja,-9,negative
2023-09-26T08:36:06Z,@desiyusnita710,begitu juga pak yang jadi produsen malah jual nya langsung ke konsumen harusnya mereka ngk boleh berjualan langsung,5,positive
2023-09-26T08:25:20Z,@realdemzop6347,semua dimulai dari margin online laku keras karena margin mereka gila gilaan tujuannya traffic bukan profit sama halnya dengan tokoped dan shope dahulu buat cari traffic bahkan sampai sekarang tokoped masih rugi puluhan trilyun untuk mempertahankan trafic,-4,negative
2023-09-26T08:17:49Z,@sulaimanperatamasaja1899,bukan tik tok aja yg merusak pasar semua yg bisa onlen tetap sepiii,-2,negative
2023-09-26T08:16:57Z,@sarahangelic1140,keputusan terburuk tidak bisa bersaing sehat,3,positive
2023-09-26T08:03:10Z,@sniperelite6091,hahahahaa kakek zeus tertawa mendengar berita ini dia masih bebas melenggang jalan di sini,-3,negative
2023-09-26T07:55:37Z,@grosirtasrmbbagstore743,akhirnya shopee lazada tokopedia menang,4,positive
2023-09-26T07:55:13Z,@dadangnas3295,pemiskinan usaha rakyat karena dengan adanya tiktok mall gulung tikar ini aturan pesanan,1,positive
2023-09-26T07:53:32Z,@astutituti3536,ngakak udah pda bangkrut kli pabrik stop produksi otomatis nambah pengangguran,-5,negative
2023-09-26T07:51:13Z,@buk4nHoax,jempol pak mantap jagn sampai tdk tereksekusi aturan aturan plenggaran tetep jalan percuma saja sklipun di inpreskan,12,positive
2023-09-26T07:33:05Z,@KritikBolehkan,bagi yg jadi affiliator harus punya kartu tanda sebagai karyawan toko jika ingin menjual produk br karena pihak toko sering merasa dirugikan atas komplain barang dari konsumen yg dijual oleh oknum yg tidak bertanggung jawab dengan mengatasnamakan toko dan brand ternama,-17,negative
2023-09-27T00:26:40Z,@SamsungAs-zj2sn,saya sangat setuju pedagang onlen ditutup,4,positive
2023-09-27T00:37:25Z,@SamsungAs-zj2sn,idup pak pemerintah,0,neutral
2023-09-26T07:20:38Z,@ummiruqayyah,namanya perkembangan zaman juga ada solusi juga untk para pembeli soalnya banyak konsumen tertolong dg harga miring apalagi yg jaraknya jauh dr pasar dan kondisi transportasi sulit online shop e commerce tentu sangat membantu soalnya ngerasain banget tnggal jauh dr pusat perbelanjaan yg mana harga brg ngeri dan kadang udah jauh malah kosong apalgi susah buat di tawar tanpa diskon dan promo ya online shop praktis dong barang dateng ke rumah harga terjangkau dan hemat tenaga,30,positive
2023-09-26T06:39:58Z,@hoonrion,mending kembalikan market itu ke via offline itu lebih bersaing secara normal selama ada online mereka pedagang offline pasti kalah pertama kalah promo kedua kalah harga ketiga orang indonesia itu skrg tambah males kluar rumah pasti lebih milih online yg harga rata quot lebih murah dan tak mengeluarkan tenaga,14,positive
2023-09-26T06:26:18Z,@Wagiso-us2yn,aslinya ini persaingan antar platform digital pd takut sama tiktok tanah abang yg digoreng dan dijadikan tameng pemerintah jg bingung sendiri dulu umkm disuruh online skrg dilarang pemrintah gagap rakyat akan kembali dpt barang mahal ekonomi akan melambat lagi,-11,negative
2023-09-27T02:47:18Z,@ValiFor,nah itu aneh kenapa hanya tiktok yang ditutup gara quot alasan umkm padahal sebelum tiktok shop ada toko offline udah lesu gegara platform oren ijo ungu br jadi ini seolah quot seperti permintaan saingan platform itu sendiri,-18,negative
