publishedAt,authorDisplayName,textDisplay,likeCount;
"2023-09-26T13:36:22Z,@RobbyHadiansyah,""Kalo jualan ya yang bener dong harganya,masa harga  anjlok banget bikin rusak aja"",0";
2023-09-26T13:30:37Z,@adiputra5336,serba salah orang banyak yg gk mengerti cara jualan online tiktok contoh  pedagang umur di diatas 40 mereka masih pake ya ko lah di zaman serba digital ini ...,0;
2023-09-26T13:29:03Z,@mesinkaleng3276,yo raimu ayyyyu cok.. akeh seng delok ..la koyo wong cilik ngene .. mesti jelas kalah saing e blogggg,0;
"2023-09-26T13:26:29Z,@17meisha,""Kan yang dilarang cuma berjualan di social media, bukan di e-commerce, lagipula kan masih ada shopee, lazada, tokopedia dll. <br><br>Gw emang tipikal orng yg jarang beli online sih, kecuali tuh barang ga ad di daerah gw/mw beli tpi tuh barang jaooh bett. <br><br>Tolong diperketat juga proses mask barang importnya and penjualan online level produsen, soalny it jg yg ngerusak harga pasar. Jangan jdi produsen serakah yg nitip barang ke orang lain buat dijual tapi dia ikut jualan dengan harga yg sama.<br><br>Smga pasar bisa membaik dngn cepat, soalny pasar salah satu tempat yg perputaran uangnya lumayan cepat, klo masalahny berlarut2 bisa merembet ke sektor lainnya."",2";
"2023-09-26T22:24:11Z,@fatimabubi5703,""Shopee ma lazada ijinnya memang toko, kalo tiktok kan hiburan"",0";
2023-09-26T13:26:24Z,@AdePutra-en5px,Setujuuuuuuuuu.....tictok di tutup,0;
2023-09-26T13:24:59Z,@simonyam3059,YESS!!! Good job pemerintah!!!,0;
"2023-09-26T13:23:43Z,@nuryasin8852,""semua harus dilindungi, mana bisnis mana sosial"",30";
2023-09-26T13:22:59Z,@Agussunaryo,Terima kasih ❤,0;
2023-09-26T13:20:33Z,@fickyfani665,Sama mbak.. yg punya toko offline jg punya karyawan.. trus kasih makan apa juga ...😢,0;
2023-09-26T13:20:00Z,@awiesigli9931,Menyelesaikan masalah menimbulkan masalah.itulah Indonesia.carilah solusi agar tdk banyak masalah..minimnya lapangan kerja di bidang lain maka rakyat akan lari ke perdagangan.zaman skrang lebih banyak pedagang dari pada yg beli .,12;
2023-09-26T15:08:15Z,@cooldown7825,PASTI KAU PENDUKUNG PENGELAP PAJAK KAN YAH AYO NGAKU 😂,0;
"2023-09-27T02:14:10Z,@QUOTES31344,""Itu yg di salahkan sistemnya sosmed, tinggal bikin kaya Shopee dan Tokopedia"",1";
"2023-09-27T03:39:35Z,@dutayetno7861,""​@@QUOTES31344shopee aja malah ngikut tiktok,skrg ada video konten dan live nya,masak cuma tiktok yg disuruh tutup"",0";
2023-09-27T04:58:11Z,@ciferul3536,Oke yg protes ini coba carikan solusi yg gk punya dampak negatif sama sekali...<br>.<br>.<br>.<br>Kepemtingan yg lebih besar itu selalu diutamakan...,1;
2023-09-26T13:19:22Z,@fickyfani665,Memang banyak sekali pasar2 yg sudah kritis,0;
2023-09-26T13:17:50Z,@BengkalisOke-px2qt,Mantap pemerintah ❤❤❤❤,0;
"2023-09-26T13:17:38Z,@senoharyo,""Sosial komess ^^, maap jadi salah fokus"",0";
2023-09-26T13:17:11Z,@syenggolgeol,Ni pemerintah minta jatah pajak😂😂😂😂😂.... .. atau pengalihan isu biar menutupi kasus2 lainnya😂😂😂😂😂 bisa aja ni bapak... disuruh sama diapa pak😂😂😂😂😂😂,0;
2023-09-26T13:16:41Z,@ENTAHLAH396,Yg jelas kalo g mau bersaing... henti kan dulu tu barang barang dari cina .. kalo masih menggunakan barang barang cina sama aja ...,0;
"2023-09-26T13:15:39Z,@sweeyong7756,""mereka online tiktok yang mematikan ribuan, ratusan ribu toko offline dgn cara banting harga. byk pergawai di phk."",0";
"2023-09-26T13:14:33Z,@M4nLegend,""Seharus nya UMKM mempunyai onovasi Seperti tiktok shop dll, 😊"",0";
"2023-09-27T03:37:11Z,@Quinks29,""Udh ada tokped sama shopee cuma masalahnya itu mix sama halnya kaya amazon dan alibaba, kalau bs ya dikategorikan untuk fashion dibuatkan platform khusus fashion kaya etsy, redbubble, teepublic dll. Nah itu ada cuma aku lupa namanya tapi kurang dioptimalkan dan ga disupport sama pemerintah juga, ya ga harus dana tapi yg dipromosikan dan diperkenalkan sbgai produk nasional biar masyrakat dpt mudah menerima dan kenal. Jd dr platform trsbt mulai dr harga kualitas bs diatur sedemikian rupa mengikuti ke seluruh indonesia biar stabil. Semisal minimal harga 50 rbu untuk maksimal tak terbatas jd biar ga ada lagi pedagang nakal di online yg ngerusak harga pasar dgn diskon ga ngotak. ya mau gmna entah menteri kerjanya ngapain gw jg bingung, ini industri perfilman sama musik kita aja udh ga kaya dulu lagi ini mau merembet ke industri fashion kalau ga di antisipasi ya hancur juga."",0";
"2023-09-26T13:14:12Z,@clipaction6454,""Dalam salah satu ramalan Jayabaya  pertandanya yang hadir, disebutkan bahwa akan hilangnya keramaian pasar atau pasar ilang kumandange.<br><br>Jika dicermati, hal tersebut mungkin terjadi seiring bergantinya pola hidup masyarakat yang mengikuti perkembangan zaman. Dalam hal ini, kaitannya adalah para pengguna pasar tradisional yang mulai beralih ke swalayan ataupun toko-toko online yang mulai banyak menjamur. Jadi, masyarakat akan beralih yang tadinya banyak belanja ke pasar tradisional, kemudian berangsur-angsur mulai belanja kebutuhan hidup melalui pasar modern ataupun toko online."",9";
"2023-09-26T13:13:30Z,@merpatimania8893,""Judi online kok masih aja bisa beredar, blokir lah, tik tok aja bisa masa judi online ga bisa, parah,, apa memang judi online di pelihara?😊"",0";
2023-09-26T13:09:15Z,@ekanuamoorea5179,Ya sudah cepat ditutup jgn pake lama.,1;
2023-09-26T13:08:01Z,@tory2yakichannel678,Kasihan yg tadinya pada bekerja dibawah toko online akhirnya bnyk yg kehilangan pekerjaan. Tp selama gw beli barang online jika salah size atau tidak sesuai selalu mudah dikembalikan. Beda dengan toko offline jika slaah size ga bisa dibalikin itulah aku lebih suka online,4;
2023-09-26T23:09:59Z,@WahidAlfiani,Lahhhh anehhh toko ofline masih bisa salah size???? Bukanny kalau blnja di ofline itu kita lebih tau kulitas barangnya yg kita inginkan ya. Dri pada onlinee???? Masa gak di coba dulu sihhh ........ paling aneh ini komennn,1;
2023-09-27T03:03:17Z,@tory2yakichannel678,@@WahidAlfiani iya salah size karena aku beliin buat ibuku kebetulan dia sakit ga bisa jalan jadi aku membelinya pas lg dicoba lah justru bajunya lengannya besar kecil terus panjangnya jg terlalu panjang ya pas lg ditukar ga bisa meskipun toko belum tutup,0;
2023-09-27T16:26:19Z,@WINARNO91-su1yu,​@@tory2yakichannel678 gak kebalik ? 😂,0;
"2023-09-26T13:05:33Z,@Binsar-up6gc,""Ya wajarlah klo konsumen mencari harga yg kompetitif, namanya juga konsumen pasti mencari yg murah dan kwalitasnya bagus, selain itu harga barang mahal di pasar konvensional itu kan juga ada penyebabnya selain biaya sewa tempat dll mungkin dugaan salah satunya ya PUNGLI yg pada akhirnya barang yg dijual jadi mahal dan biaya tsbt dibebankan kepada konsumen, nah plat form digital ini sebenarnya bagus juga utk menghilangkan PUNGLI jadinya konsumen bisa tw perbedaan harga barang secara nyata/ real"",2";
2023-10-03T12:29:01Z,@orangindo999,APALAGI KONDISI EKONOMI SULIT😢 UANG 10000 MANA BS BELI BAJU BARU😢😢 DI ONLINE SUDA DPT BAJU BARU KLW DPT PROMO😢,0;
"2023-09-26T13:04:56Z,@alaristokrat2741,""Lebih setuju yg offline, pedagang serta barangmya lebih dominan local....❤❤❤"",7";
"2023-09-26T14:48:24Z,@Great515,""Offline saat ini ditinggal karena ada kontra nya, beberapa diantara nya jualan nya mahal dan pelayanan nya tidak ramah alias jutek, maka nya banyak konsumen beralih ke online."",4";
"2023-09-26T16:00:26Z,@kamalabdulmuin4217,""@@Great515 iya, banyak yang jadi pedagang. Ngitung mah pinter. Tapi enggak punya etika berdagang dan etika pengusaha."",1";
2023-09-28T02:31:00Z,@Ala_mboh,JADILAH PEDAGANG YANG YANG MENYESUAIKAN JAMAN,0;
2023-09-26T13:04:55Z,@yeye1433,Lebih parah Facebook. Kalau bisa Keminfo saring vidio2x tak pantas di FB nger di lihat sama remaja2x .,0;
2023-09-27T12:26:10Z,@NgacakNgacakAja,Emg video apa di fb,0;
"2023-09-26T13:03:11Z,@mbahtalib3457,""Aq kok jd ragu-ragu dgn pendapat ku sendiri ..,itu paling pengen nyoba promosi barang dagang lewat video. Itu di tiktok di jelasin harganya scr detail g? Beda dengan situs online shop yg sudah terkenal (Bukalapak, lazada, Tokopedia, shopee). Klo promosi dgang lwat Facebook boleh g? Bukannya FB juga bisa upload video juga gambar/foto?😊🙏"",0";
2023-09-26T13:02:14Z,@agusjunaidi3028,Gak jelas nih alasan yg melandasi aturan. Lawan!!!.,1;
2023-09-26T13:01:34Z,@deniandesta4924,Saya tetap online sih.,0;
2023-09-26T13:00:39Z,@arif3345,Salanya sendiri untungnya kebanyakan,1;
"2023-09-26T12:58:02Z,@harnokomplek4297,""Negara udah hancur yg bikin sekarat itu para koruptor bukan jualan online,"",23";
2023-09-26T14:24:58Z,@babycamel8116,top komenn,0;
"2023-09-26T21:56:17Z,@marcelhuntyupwalukow5005,""Lo jg bikin hancur gabayar pajak jualan pake platform C(na masuk duitnya ke Cina, gmana negara mo maju?"",3";
2023-09-26T22:05:17Z,@servicechrome,Lo aja pengangguran 😂😂😂😂😂😂😂,2;
"2023-09-26T23:53:29Z,@rachmadpadillah5174,""Sama pemuka agama ... Kya Ucup mancul, , porotin harta jamaah"",2";
2023-09-27T02:29:42Z,@romyromyy3867,Kamu antek cina tiktok,0;
2023-09-26T12:54:25Z,@izoydanger9604,Intinya toko tidak kreatif! Padahal klo toko kreatif biasa jualana online + offline jadi ga sia-sia bayar karyawan,2;
"2023-09-26T13:08:13Z,@Tokeehh,""Jika jual produk lokal,online pun ga bakal.laku.<br>Kalah harga dgn produk tiongkok,<br>Produk china jual hijab  rp 5000,produk lokal sanggup buat hijab biaya operasional di bawah  5000??"",0";
"2023-09-26T13:22:31Z,@fauza4679,""Gak gitu , dari fakta yang ada pasar offline  jadi sepi , yang online jualan semua bahkan yang jual artis pula. <br><br>Bukan gak kreatif ,tapi demi keseimbangan online dan offline . Pemerintah sudah bagus"",1";
"2023-09-26T12:53:26Z,@arychimot2620,""Ayo dukung UMKM offline..,."",0";
2023-09-26T13:00:24Z,@gerhanabangz6385,Dari zaman batu looo... 😂😂😂,0;
2023-09-26T14:56:41Z,@arychimot2620,@@gerhanabangz6385 orang online nih......sabar,0;
2023-09-26T12:53:14Z,@edrianmay,Penjual yg ngga bisa jualan di tiktok emang ngga bisa jualan di aplikasi pasar yg resmi??...apa karena ngga mau bayar pajak transaksi ya???....makanya bisa jual murah???...,0;
2023-09-26T13:01:16Z,@gerhanabangz6385,Dibalik aja.. Pedagang offline emang lo gk bisa jualan online.. Apa lo lahir dari zaman batu😂😂😂,1;
"2023-09-26T12:51:58Z,@kabulyulianto727,""Intinya bayar pajak ke negara,,"",0";
2023-09-26T14:01:00Z,@thiesemuel,jangan pake HP skaligus,0;
2023-09-26T15:43:06Z,@parno3673,Kembali ke jama batu kah,0;
2023-09-26T16:45:28Z,@Jamesz_the,​@@parno3673tu bocah kemarin bg gausah dengerin orang orang yg katro gatau jaman percuma gabakaln paham,0;
2023-09-26T12:46:29Z,@jameswoods4821,influencer juga yang bikin merugikan pihak yang ingin berkembang,1;
2023-09-26T12:44:17Z,@eldicandra3480,Saya penjual tik tok iklas...mungkin udh jalan nya,1;
2023-09-26T12:44:02Z,@teoktistasartini6362,klo nekad jualan sanksinya apa ??..era jokwi memang ngeri byk aturan main,0;
2023-09-26T12:40:21Z,@eddyr1041,Ngurus ekonomi memang rumit ya,0;
2023-09-26T12:38:38Z,@eddyr1041,Perlu naikan productivity,0;
2023-09-26T12:36:35Z,@maulanaputra9623,Ruuweet,0;
"2023-09-26T12:35:08Z,@andran9120,""PEDAGANG ONLINE AUTO BANGKRUT SAMA AJA MEMATIKAN PEKERJAAN ORANG AUTO PENGANGGURAN😢😢😢😢😢😢 PEMERINTAH GAK MEMIKIRKAN RAKYAK KECIL YG TADINYA GAK NGANGGUR KARENA JUALAN ONLINE SEKRANG JADI PENGANGGURAN, PEMERINTAH HARUS TANGGUNG JAWAB......<br><br><br>KALAU ADA MURAH KENAPA HARUS DIPAKSA BELI YANG MAHAL,,,,, <br><br>NAMANYA SISTEM PERSAINGAN WAJAR ADA YG KALAH ADA YG MENANG ,,,,,,<br><br>LARANG AJA PAK , SIAP SIAP PENGANGGURAN MERAJA REPA.AKIBAT MENGINGINKAN SEBELAH PIHAK ,<br><br>ORANG CACAT BISA ADA PENGHASILAN BERKAT JUALAN ONLINE, TANAH ABANG ITU RATA RATA ORANG NORMAL SEMUA MEREKA MASIH BISA BERJUALAN DITOKO SEWA TEMPAT, LAH ORANG CATAT FISIK , GAK MAMPU SEWA TOKO , BERKAT JUALAN ONLINE MEREKA PUNYA PENGHASILAN,,,,, SOLUSINYA BERAT SEBELAH"",4";
2023-09-27T02:44:52Z,@parno3673,Jakarta sentir bang suru beli lagi manual di jakarta ke tahun 90 an wkwkke,0;
"2023-09-26T12:34:42Z,@silebah,""ga jamin tanah abang rame lagi, krn org udh jenuh barang lokal yg gitu2 aja, apalagi pake ngorbanin waktu dan ongkos buat nyampe kesana. ini bukan masalah harga tapi masalah habit masyarakat yg udah berubah"",7";
2023-09-26T12:33:54Z,@Nurma_Hermawan,Nah bener ini kayak gini harusnya. Jadi ada keseimbangan ekonomi,2;
2023-09-26T12:32:36Z,@channelagussetiawan2242,bukan tanah abg aja..di semua daerah,0;
2023-09-26T12:30:52Z,@channelagussetiawan2242,bagus juga...tiktok awalx bukan untuk penjualan...kok jagi ada penjualan di sana,0;
"2023-09-26T12:29:22Z,@Infoparabolaku,""Yang SETUJU, ngacung ..???<br><a href=""""UCkszU2WH9gy1mb0dV-11UJg/8gF1Xp_zK8jk8gSDrI2wCw""""></a>"",1";
2023-09-26T12:28:06Z,@bokerjoe105,Alasan nya??,0;
2023-09-26T12:27:33Z,@XiaoYan72,baru tau artis jualan juga wkwkkw,0;
"2023-09-26T12:21:52Z,@anandatv4759,""Alhamdulillah,,,biar yg punya toko juga busa bangkit,,,,karena byk barang impor,,"",0";
2023-09-26T12:17:16Z,@SapuJagat68,Kenapa peDAgang lebih memilih BAYAR BULANAN RUKO ??<br><br>DI Bandingkan GRATIS??<br><br>😑😑😑,1;
"2023-09-26T12:14:29Z,@ramadana2019,""inilah kalau regulasi yg berantakan...<br>jualan on line byk membunuh pedagang konvensional...kl harga barang sgt tdk diatur oleh pemerintah..dan perang dagang ini sgt merugikan byk pihak...kami pedagang konvensional..byr pajak, sewa toko di plaza dan gaji karyawan dll...gk mungkin bisa jual semurah di on line...."",2";
2023-09-26T12:55:23Z,@supatmanto2872,❤❤❤ setuju  ❤❤❤,0;
"2023-09-26T13:57:51Z,@thiesemuel,""fix cost toko off line tinggi(pajak, sewa toko, gaji karyawan dll), makanya sudah bukan zaman lagi. Rubah pikiran anda bro, cepat pindah ke jualan on line. Lebih murah fix costnya makanya bisa jual lebih murah."",2";
2023-09-26T12:09:18Z,@yustiwidiarso372,MAKIN  KACAUUU...HIDUP...SUSAH..MENDING ...JUAL CILOK...❤❤❤,1;
2023-09-26T12:06:55Z,@cevinyudaandjasmara4340,lambemu,0;
"2023-09-26T12:01:03Z,@sugeng2785,""Kalo online, pembandingan harganya mudah. Kalo offline pembandingan bahannya mudah dan pengembalian barang juga mudah. Saya lebih respect ke offline. Saya sering kecewa sama toko online yg tidak ada toko offlinenya. Kalau salah barang ribet mulanginnya"",67";
2023-09-26T12:15:28Z,@ramadana2019,benar saudaraku....on line spt beli kucing dlm karung...,20;
"2023-09-26T13:05:47Z,@17meisha,""Iyes sama, kecuali klo mau beli barang2 yg ga ad di daerah akuh, tapi butuh bangt, mau2 ga mau beli online, itu jga harus cari toko yg rame, review barangnya pda bagus bru berani beli, 😂"",4";
2023-09-26T13:53:06Z,@sumardiedi4551,Offlen juga barang yg sudah dibeli tak bisa dikembalikan.emang offlen jualan jujur2 selalu?wk.wk.lebih baik onlin mudah dan murah..,6;
"2023-09-26T15:03:32Z,@natashadame4397,""Online cukup mudah kok selama ada bukti foto dan video unboxingnya. Saya beberapa kali retur/refund, aman2 aja."",1";
"2023-09-26T15:08:03Z,@Lovers.Miraa01,""Bgus ituh,, di larang ..mantap broww"",1";
2023-09-26T11:58:49Z,@rusdiminato6010,Masih ada shopee live yg banyak artis juga jualan disana,0;
2023-09-26T11:56:49Z,@maryantoanto2588,Yg dilarang itu presiden ngutang bunga besar akhirmya rakyat miskin mampunya beli yg murah2,0;
2023-09-26T12:16:35Z,@FadilKageno,sadar diri blok!<br>lu miskin karena kebanyakan ngeluh!,0;
2023-09-26T14:08:10Z,@Halo76u,Kayak lo hobinya utang 😂😂,1;
2023-09-26T11:55:02Z,@MuraiNyublek,Cakep..,0;
2023-09-26T11:54:36Z,@yondede7319,Alhamdullah saya legah...terima kasih saya bersukur..,0;
"2023-09-26T11:52:27Z,@woww55,""semakin banyaknya artis2 yg sudah kaya ikutan jualan onlen ,🙃"",2";
"2023-09-26T11:51:13Z,@riskysalim148,""Soalnya negara tdk dpt pemasukan pajak,kl negara dpt pajak pasti didiamkan."",1";
2023-09-26T11:50:52Z,@user-he8nc5ug4y,Itulah strategis china impaor barang ilegal ke Indonesia  untuk mematikan ekonomi simtem lokal...dan bursa perdagangan..,0;
2023-09-27T12:21:00Z,@NgacakNgacakAja,Sukses besar mereka.,0;
"2023-09-26T11:48:49Z,@aingbager,""Sekalian tiktok juga blok jangan tanggung pak,"",2";
"2023-09-26T11:47:12Z,@lihin6833,""Yang jualan artis dan orang kaya, jualanya lebih murah dari online. Yang ofline kasian pada gulung tikar. Kemakmuran tidak merata,"",19";
2023-09-26T22:25:05Z,@RuruRuru-kh3ip,Tanah abang sendiri tuh kaya😂😂<br><br>Paling karyawannya yang miskin,0;
"2023-09-27T02:16:00Z,@ValleyHutab,""Betul..<br>Saya sepakat dgn anda. Krn yg kaya makin kaya,yg miskin semakin miskin perekonomiannya."",0";
2023-09-27T02:17:01Z,@ValleyHutab,​@@RuruRuru-kh3ip😂😂,0;
2023-09-27T08:53:19Z,@FahmyTamam,Artis sepi job trus jualan live streaming sebenernya ga masalah. Yg jd masalah  sekelas Ruben sarwendah raffi ahmda yg hartanya milyaran kok tega bener jualan sembako. Sekurang apa kehidupan mereka?? Bner bener serakah.,0;
"2023-09-29T11:14:40Z,@elsialwanii1950,""@@FahmyTamam rezeki udah ada yg ngatur, kalau usaha pasti ada aja rezekinya,namanya usaha ya bersaing jangan malas²san klau artis aja jualan harga murah masih dapat untung kenapa rakyat biasa jualan harga pada mahal, kalau iri sama artis ya harga turuni juga"",0";
2023-09-26T11:46:11Z,@murahponsel5757,tik tok untuk joget bahenol.bukan untuk jualan..,1;
2023-09-26T11:45:08Z,@sujarnoa8862,Salahnya hanya dengan cara banting harga,0;
2023-09-26T11:42:44Z,@user-fg9jf6jq9p,Hapus tiktok,1;
"2023-09-26T11:42:12Z,@juwanto3825,""Sama2 guoblok,,ngapain pakai larang2 jualan di tiktok,,masih banyak platfom jualan onlen gk di larang tu,,ini jaman digital,,klau mau menghargai barang lokal harus mampu bersaing d kanca nasional,,lagi2 menteri perdagangan gk tau cuan,,kyak judi onlen di larang tp peminat malah tambah banyak,,,klau menteri pintar ya di legalkan saja menambah pendapatan negara ,"",0";
2023-09-26T11:42:01Z,@user-mh7bq4fl2w,Alhamdulillah sih. Klo ini terbaik bg semua,0;
"2023-09-26T11:41:57Z,@funlife4323,""tiktok shop nya jalan aj gak papa,yang dilarang tu produk murah yang bisa dibikin dalam negri tapi di import dari china."",2";
2023-09-26T11:37:11Z,@kianabajuanak3223,Msh bisa live ini,0;
2023-09-26T11:21:04Z,@aku_siapaatuhh,Broker broKer umkm off line jadi bebek lumpuh karena tiktokshop😅😅😅😅 setara bom atom loe ini karena uangnya lari ke negara asal yaitu china 😅😅😅 dan ga akan kembali 😅😅😅,0;
2023-09-26T11:20:33Z,@user-gd2uh5sw4e,Apus ajah tik tok,2;
2023-09-26T11:20:27Z,@butterfly9407,Seharusnya gak gitu konsep nya pak cukup anda berlakukan pajak untuk mereka masa gak punya solusi sih,0;
2023-09-26T15:01:50Z,@jonytoyschanel5950,ya ini salah satu solusi.<br>negara2 cina aja tiktok shop gak boleh.malah mereka lebih ketat.negara2 lain juga gitu krna effeknya ngeri.,1;
2023-09-26T11:18:48Z,@user-ij6wv2lr3l,Iri bilang booz😂,0;
"2023-09-26T11:16:55Z,@henililhabib4596,""menurutku tidak semerta merta hanya karna jualan online di tiktok.<br>sembako kebutuhan sehari hari sekarang makin mahal, beras mahal, telur mahal, bumbu dapur mahal, bahan bakar mahal, LPG mahal, semua harga naik, gaji atau penghasilan semakin gak cukup untuk penuhi kebutuhan rumah tangga, hingga berimbas sepinya pasar. daya beli menurun, gimana mau beli baju di tanah abang kalo buat bertahan hidup aja udah susah"",5";
2023-09-26T12:58:57Z,@gerhanabangz6385,Pemerintah mana bisa mikir hal ginian... 😂😂😂,1;
2023-09-26T14:04:04Z,@Halo76u,Gak bakal ada pemerintah yang bisa bikin apa yang lo mau itu 😂😂😂,0;
2023-09-26T11:16:49Z,@rohman2542,langsung blokir aja titok,4;
"2023-09-26T11:16:21Z,@herususanto9616,""Tik Tok Shop itu sekarang ilegal, harusnya dari dulu dilarang, giliran pasar tanah abang klenger baru dilarang."",17";
